id	priority	title	location	message
feat-9aa10703f102	P1	Missing initialScanFinished gate	syncthing-rs/src/folder_core.rs:506	Go blocks on the initialScanFinished channel at line 303 before proceeding, ensuring no user-triggered scan runs until the initial scan completes. The Rust Scan method has no equivalent await or blocking mechanism, allowing scans to execute before initialization finishes, which can cause data races against the initial scan or operate on incomplete state.
feat-9aa10703f102	P1	Missing doInSync serialization	syncthing-rs/src/folder_core.rs:506	Go wraps the entire scan body in doInSync (line 304), which serializes folder operations so that only one sync-related action runs at a time. The Rust implementation has no equivalent mutual-exclusion wrapper, meaning concurrent Scan calls or interleaved folder operations can race on shared mutable state such as pullScheduled and scanScheduled.
feat-9aa10703f102	P1	Error return type dropped	syncthing-rs/src/folder_core.rs:506	Go Scan returns error (line 302), propagating failures from scanSubdirs back to the caller so it can log, retry, or notify. The Rust signature returns unit; the Err branch at line 517 stores the error internally via newScanError but never surfaces it to the caller, silently swallowing failures that Go callers are expected to handle.
feat-9aa10703f102	P2	Divergent method body with inlined extra logic	syncthing-rs/src/folder_core.rs:507-519	Go Scan delegates entirely to scanSubdirs (line 305) and does nothing else. The Rust Scan calls scanSubdirs at line 508 and then performs additional operations: clearScanErrors (line 507, executed before scanSubdirs), normalize_scan_subdirs (line 509), scan_filesystem_deterministic (line 511), conditional pullScheduled assignment (line 514), and scanScheduled reset (line 519). This either duplicates work already inside scanSubdirs or introduces behavior not present in the Go Scan path, changing observable side effects and execution order.
feat-9aa10703f102	P2	Missing context-based cancellation	syncthing-rs/src/folder_core.rs:508	Go passes a context.Context obtained from doInSync into scanSubdirs (line 305), enabling cooperative cancellation when the folder is stopped or the service shuts down. The Rust scanSubdirs call at line 508 accepts no cancellation token or equivalent, so long-running scans cannot be interrupted, risking hangs during shutdown.
feat-822fb8c43302	P0	Missing updateLocals call	syncthing-rs/src/folder_core.rs:1142-1147	The Go method calls f.updateLocals(fs) at line 1329 to persist the pulled file metadata into the local database and propagates any error from that call. The Rust implementation entirely omits this call, replacing it with a loop that removes entries from forcedRescanPaths (lines 1143-1145), which is unrelated behavior not present in the Go source. This means pulled files are never recorded in the local index, breaking synchronization state.
feat-822fb8c43302	P0	Wrong input type loses file metadata	syncthing-rs/src/folder_core.rs:1142	The Go method accepts []protocol.FileInfo (rich structs carrying name, size, version vector, block hashes, permissions, etc.) while the Rust method accepts &[String] (bare path strings). This type mismatch means the Rust side cannot forward full file metadata to updateLocals or emitDiskChangeEvents, making faithful reimplementation of either downstream call impossible without a signature change.
feat-822fb8c43302	P1	Error propagation removed	syncthing-rs/src/folder_core.rs:1142	The Go method returns error and propagates failures from updateLocals (lines 1329-1331). The Rust method returns unit and silently discards the Result from emitDiskChangeEvents via let _ = (line 1146). Callers in Go can detect and react to persistence failures; Rust callers cannot, which may cause silent data-loss scenarios tested by scenario/crash-recovery.
feat-822fb8c43302	P1	Missing event-type discriminator	syncthing-rs/src/folder_core.rs:1146	The Go call at line 1332 passes events.RemoteChangeDetected as the second argument to emitDiskChangeEvents, distinguishing remote-pull events from other disk-change sources. The Rust call passes only the pulled slice with no event-type parameter, so emitted events will either default to the wrong type or be indistinguishable from locally-detected changes, breaking consumers that filter on event type.
feat-822fb8c43302	P2	Spurious forcedRescanPaths removal	syncthing-rs/src/folder_core.rs:1143-1145	The Rust implementation adds a loop removing each pulled path from self.forcedRescanPaths. No corresponding logic exists in the Go updateLocalsFromPulling method (lines 1328-1334). This injected behavior may prematurely clear rescan requests that should persist until a separate code path clears them, potentially affecting scenario/folder-type-behavior tests.
feat-7dd2ad238600	P0	Parameter order swapped vs Go signature	syncthing-rs/src/model_core.rs:534	Go defines `Completion(device protocol.DeviceID, folder string)` (device first, folder second) but Rust defines `Completion(&self, folder_id: &str, _device: &str)` (folder first, device second). Any caller mapping positional arguments from the Go interface will silently pass the device value as the folder and vice versa, producing wrong completion results or lookup failures.
feat-7dd2ad238600	P0	Device parameter ignored — per-device semantics lost	syncthing-rs/src/model_core.rs:534	The Rust `_device` parameter is explicitly unused (underscore-prefixed) and the method delegates to `self.folderCompletion(folder_id)` which computes folder-level completion only. The Go implementation uses the `device` argument to compute per-device completion for a given folder, which is a fundamentally different semantic: a folder may be 100% synced with device A but only 40% synced with device B. Dropping the device dimension collapses this into a single value and breaks all parity tests that assert per-device completion (scenario/daemon-api-surface, scenario/folder-type-behavior, scenario/global-need-decision).
feat-7dd2ad238600	P1	Missing error return path	syncthing-rs/src/model_core.rs:534	Go returns `(FolderCompletion, error)` allowing callers to distinguish between a valid zero-completion and an error (e.g., unknown folder, database failure). Rust returns only `FolderCompletion` with no error channel, so error conditions such as a nonexistent folder will either panic or silently return a default/zero completion, which is observably different behavior on the wire (the REST API surfaces this error to clients).
feat-7dd2ad238600	P2	Device type downgraded from DeviceID to plain string	syncthing-rs/src/model_core.rs:534	Go uses `protocol.DeviceID` (a fixed-length byte array with validation and canonical formatting) while Rust accepts `&str`. This loses compile-time type safety and allows malformed device identifiers to reach the function without validation, which can cause divergent behavior when the API receives an invalid device ID (Go would reject at the type boundary; Rust would pass it through).
feat-78becbb7e4ba	P0	Missing config.Wrapper default-folder base	syncthing-rs/src/model_core.rs:1442	Go calls w.DefaultFolder() to obtain a base FolderConfiguration populated with user-configured defaults (e.g. default rescan interval, default ignore-permissions, versioning settings, etc.) before overwriting selected fields. Rust uses Default::default(), which yields zero/empty values for every field. Any caller relying on wrapper-supplied defaults will get a structurally different FolderConfiguration, breaking scenario/folder-type-behavior and scenario/daemon-api-surface parity.
feat-78becbb7e4ba	P1	Missing label parameter	syncthing-rs/src/model_core.rs:1438	Go accepts a label string parameter and assigns it to fcfg.Label (lib/model/model.go:3459). The Rust signature omits the label parameter entirely, so the resulting FolderConfiguration.label is always an empty string. Any caller that passes a non-empty label will silently lose it, producing wire-incompatible folder metadata.
